TITLE,AUTHOR,FILEPATH
The Life of George Stephenson and of his Son Robert Stephenson,['Samuel Smiles'],./data/4/6/2/2/46229/46229.txt
Our Little Austrian Cousin,['Florence E. Mendel'],./data/4/6/2/3/46230/46230.txt
The Boy's Book of New Inventions,['Harry E. Maule'],./data/4/6/2/3/46232/46232.txt
With the Black Prince,['William Osborn Stoddard'],./data/4/6/2/3/46233/46233.txt
"Guingamor, Lanval, Tyolet, Bisclaveret",['Marie De France'],./data/4/6/2/3/46234/46234.txt
The Red Widow,['William Le Queux'],./data/4/6/2/3/46236/46236-0.txt
The Red Widow,['William Le Queux'],./data/4/6/2/3/46236/46236.txt
The Romance of Book-Collecting,['J.H. Slater'],./data/4/6/2/3/46237/46237-0.txt
The Romance of Book-Collecting,['J.H. Slater'],./data/4/6/2/3/46237/46237.txt
Mazes and Labyrinths,['W.H. Matthews'],./data/4/6/2/3/46238/46238-0.txt
Mazes and Labyrinths,['W.H. Matthews'],./data/4/6/2/3/46238/46238.txt
A Modest Meane to Mariage,['Clarke Erasmus Roterodamus'],./data/4/6/2/3/46239/46239-0.txt
A Modest Meane to Mariage,['Clarke Erasmus Roterodamus'],./data/4/6/2/3/46239/46239.txt
Chains,['Elizabeth Baker'],./data/4/6/2/4/46240/46240.txt
"Some Notes on Early Woodcut Books, with a Chapter on Illuminated Manuscripts",['Willam Morris'],./data/4/6/2/4/46241/46241.txt
Divine Authority,['Orson Pratt'],./data/4/6/2/4/46243/46243.txt
"The Kingdom of God, Part 1",['Orson Pratt'],./data/4/6/2/4/46244/46244.txt
The Book of Masks,['Remy de Gourmont'],./data/4/6/2/4/46247/46247.txt
Belgium,['George W.T.  Omond'],./data/4/6/2/4/46248/46248.txt
A History of the Cambridge University Press,['S.C. Roberts'],./data/4/6/2/4/46249/46249-0.txt
The Wedding Guest,['T.S. Arthur'],./data/4/6/2/4620/4620.txt
The Two Wives,['T.S. Arthur'],./data/4/6/2/4621/4621.txt
Trials and Confessions of a Housekeeper,['T.S. Arthur'],./data/4/6/2/4622/4622.txt
The Son of My Friend,['T.S. Arthur'],./data/4/6/2/4623/4623.txt
Off-Hand Sketches,['T.S. Arthur'],./data/4/6/2/4624/4624.txt
Lizzy Glenn,['T.S. Arthur'],./data/4/6/2/4625/4625.txt
Married Life; Its Shadows and Sunshine,['T.S. Arthur'],./data/4/6/2/4626/4626.txt
The Lights and Shadows of Real Life,['T.S. Arthur'],./data/4/6/2/4627/4627.txt
The Iron Rule,['T.S. Arthur'],./data/4/6/2/4628/4628.txt
"Home Scenes, and Home Influence",['T.S. Arthur'],./data/4/6/2/4629/4629.txt
The Thorn in the Nest,['Martha Finley'],./data/4/6/2/5/46250/46250.txt
The Highflyers,['Clarence Budington Kelland'],./data/4/6/2/5/46252/46252.txt
Mrs. Hale's Receipts for the Million,['Sarah Josepha Hale'],./data/4/6/2/5/46254/46254-0.txt
Mrs. Hale's Receipts for the Million,['Sarah Josepha Hale'],./data/4/6/2/5/46254/46254.txt
In the Ypres Salient,['Beckles Willson'],./data/4/6/2/5/46256/46256-0.txt
In the Ypres Salient,['Beckles Willson'],./data/4/6/2/5/46256/46256.txt
"Motor Matt's Daring, or, True to His Friends",['Stanley R. Matthews'],./data/4/6/2/5/46257/46257.txt
Thorley Weir,['E.F.  Benson'],./data/4/6/2/5/46258/46258.txt
Friends of France,['Various'],./data/4/6/2/6/46261/46261.txt
Pilgrim Sorrow,['Carmen Sylva'],./data/4/6/2/6/46262/46262.txt
Songs from the Smoke,['Madeleine Sweeny Miller'],./data/4/6/2/6/46264/46264-0.txt
Songs from the Smoke,['Madeleine Sweeny Miller'],./data/4/6/2/6/46264/46264.txt
The Sharper Detected and Exposed,['Jean-Eugene Robert-Houdin'],./data/4/6/2/6/46266/46266.txt
Mark Tidd in Business,['Clarence B. Kelland'],./data/4/6/2/6/46269/46269.txt
The Island of Yellow Sands,['E.C. Ethel Claire Brill'],./data/4/6/2/7/46271/46271.txt
The Journal of Leo Tolstoi (First Volume--1895-1899),['Leo Tolstoi'],./data/4/6/2/7/46272/46272-0.txt
The Journal of Leo Tolstoi (First Volume--1895-1899),['Leo Tolstoi'],./data/4/6/2/7/46272/46272.txt
Church Bells,['H.B. Walters'],./data/4/6/2/7/46273/46273-0.txt
Church Bells,['H.B. Walters'],./data/4/6/2/7/46273/46273.txt
Oxford and its Story,['Cecil Headlam'],./data/4/6/2/7/46274/46274.txt
Redmanship in Kentucky for Fifty Great Suns,['Frank L. Smith'],./data/4/6/2/7/46275/46275.txt
The Treasure of Pearls,['Gustave Aimard'],./data/4/6/2/7/46276/46276.txt
"Early Western Travels 1748-1846, Volume XVI",['Various'],./data/4/6/2/8/46280/46280-0.txt
"Early Western Travels 1748-1846, Volume XVI",['Various'],./data/4/6/2/8/46280/46280.txt
A Monograph of Odontoglossum,['James Bateman'],./data/4/6/2/8/46281/46281.txt
The Motor-Bus in War,['A.M. Beatson'],./data/4/6/2/8/46283/46283-0.txt
The Motor-Bus in War,['A.M. Beatson'],./data/4/6/2/8/46283/46283.txt
My Austrian Love,['Maxime Provost'],./data/4/6/2/8/46284/46284-0.txt
My Austrian Love,['Maxime Provost'],./data/4/6/2/8/46284/46284.txt
Looking Back,['Merrick Abner Richardson'],./data/4/6/2/8/46286/46286.txt
The Book of Vagabonds and Beggars,['Anonymous'],./data/4/6/2/8/46287/46287-0.txt
The Book of Vagabonds and Beggars,['Anonymous'],./data/4/6/2/8/46287/46287.txt
Stories from Northern Myths,['Emilie Kip Baker'],./data/4/6/2/8/46288/46288-0.txt
Stories from Northern Myths,['Emilie Kip Baker'],./data/4/6/2/8/46288/46288.txt
Jack the Young Canoeman,['George Bird Grinnell'],./data/4/6/2/8/46289/46289.txt
Yellowstone and Grand Teton National Parks,['Union Pacific Corporation'],./data/4/6/2/9/46291/46291-0.txt
Yellowstone and Grand Teton National Parks,['Union Pacific Corporation'],./data/4/6/2/9/46291/46291.txt
Selina,['George Madden Martin'],./data/4/6/2/9/46292/46292.txt
Germany's Dishonoured Army,['Prof. J.H. Morgan'],./data/4/6/2/9/46293/46293-0.txt
Germany's Dishonoured Army,['Prof. J.H. Morgan'],./data/4/6/2/9/46293/46293.txt
"The Immigrant Tide, Its Ebb and Flow",['Edward A. Steiner'],./data/4/6/2/9/46294/46294.txt
Mary Broome,['Allan Monkhouse'],./data/4/6/2/9/46298/46298.txt
With the French Flying Corps,['Carroll Dana Winslow'],./data/4/6/2/9/46299/46299-0.txt
With the French Flying Corps,['Carroll Dana Winslow'],./data/4/6/2/9/46299/46299.txt
The First Canadians in France,['F. McKelvey Bell'],./data/4/6/3/0/46300/46300-0.txt
The First Canadians in France,['F. McKelvey Bell'],./data/4/6/3/0/46300/46300.txt
Riding and Driving,['Edward L. Anderson'],./data/4/6/3/0/46302/46302-0.txt
Riding and Driving,['Edward L. Anderson'],./data/4/6/3/0/46302/46302.txt
"South Africa and the Transvaal War, Vol. 6 (of 6)",['Louis Creswicke'],./data/4/6/3/0/46303/46303.txt
The Silent Rifleman,['Henry William Herbert'],./data/4/6/3/0/46304/46304.txt
Yellowstone via Gallatin Gateway Montana,['Milwaukee Road Corporation'],./data/4/6/3/0/46305/46305-0.txt
Yellowstone via Gallatin Gateway Montana,['Milwaukee Road Corporation'],./data/4/6/3/0/46305/46305.txt
Knots Untied,['George S. McWatters'],./data/4/6/3/0/46306/46306.txt
A Journal of the Reign of Queen Victoria from 1837 to 1852 (Volume 2 of 3),['Chares C.F. Greville'],./data/4/6/3/0/46309/46309.txt
A Journal of the Reign of Queen Victoria 1837-1852 - (Volume 3 of 3),['Charles C.F. Greville'],./data/4/6/3/1/46310/46310.txt
The Works of John Marston,['John Marston'],./data/4/6/3/1/46311/46311.txt
The Works of John Marston,['John Marston'],./data/4/6/3/1/46312/46312.txt
Jones of the 64th,['F.S.  Brereton'],./data/4/6/3/1/46313/46313.txt
"Vital Records of the Town of Auburn, (Formerly Ward), Massachusetts, To the end of the year 1850",['Franklin P. Rice'],./data/4/6/3/1/46315/46315.txt
Verdi: Man and Musician,['Frederick James Crowest'],./data/4/6/3/1/46316/46316-0.txt
Verdi: Man and Musician,['Frederick James Crowest'],./data/4/6/3/1/46316/46316.txt
Ella Clinton,['Martha Farquharson'],./data/4/6/3/1/46317/46317.txt
Jungle Folk,['Douglas Dewar'],./data/4/6/3/1/46318/46318-0.txt
Jungle Folk,['Douglas Dewar'],./data/4/6/3/1/46318/46318.txt
The Vale of Lyvennet,['John Salkeld Bland'],./data/4/6/3/1/46319/46319.txt
Wulnoth the Wanderer,['Herbert Escott-Inman'],./data/4/6/3/2/46320/46320.txt
The Spell of the Heart of France,['Andre Hallays'],./data/4/6/3/2/46321/46321.txt
Punch Cartoons of the Great War,['Various'],./data/4/6/3/2/46322/46322.txt
The Soul of the Soldier,['Thomas Tiplady'],./data/4/6/3/2/46323/46323-0.txt
The Soul of the Soldier,['Thomas Tiplady'],./data/4/6/3/2/46323/46323.txt
"Catholic World, Vol. XI, April 1870-September 1870",['Various'],./data/4/6/3/2/46324/46324-0.txt
"Catholic World, Vol. XI, April 1870-September 1870",['Various'],./data/4/6/3/2/46324/46324.txt
Brick and Marble in the Middle Ages,['George Edmund Street'],./data/4/6/3/2/46326/46326-0.txt
Brick and Marble in the Middle Ages,['George Edmund Street'],./data/4/6/3/2/46326/46326.txt
The Cherries of New York,['U.P. Hedrick'],./data/4/6/3/2/46327/46327.txt
In the Old West,['George Frederick Ruxton'],./data/4/6/3/2/46328/46328.txt
The Swamp Doctor's Adventures in The South-West,['John Robb'],./data/4/6/3/2/46329/46329.txt
The Introduction to Hegel's Philosophy of Fine Arts,['Georg Hegel'],./data/4/6/3/3/46330/46330.txt
"Merrie England In The Olden Time, Vol. 1 (of 2)",['George Daniel'],./data/4/6/3/3/46331/46331.txt
"Merrie England In The Olden Time, Vol. 2 (of 2)",['George Daniel'],./data/4/6/3/3/46332/46332.txt
The Social Contract & Discourses,['Jean-Jacques Rousseau'],./data/4/6/3/3/46333/46333-0.txt
The Social Contract & Discourses,['Jean-Jacques Rousseau'],./data/4/6/3/3/46333/46333.txt
Seven Mohave Myths,['A.L. Kroeber'],./data/4/6/3/3/46336/46336-0.txt
Seven Mohave Myths,['A.L. Kroeber'],./data/4/6/3/3/46336/46336.txt
The Gospel of St. John,['Joseph MacRory'],./data/4/6/3/3/46337/46337-0.txt
The Gospel of St. John,['Joseph MacRory'],./data/4/6/3/3/46337/46337.txt
A Medly of Weather Lore,['Various'],./data/4/6/3/3/46338/46338.txt
"The Fantasy Fan, October 1933",['Various'],./data/4/6/3/3/46339/46339.txt
Nat Goodwin's Book,['Nat C. Goodwin'],./data/4/6/3/4/46341/46341.txt
Ancient Armour and Weapons in Europe,['John Hewitt'],./data/4/6/3/4/46342/46342-0.txt
The Man With the Black Feather,['Gaston Leroux'],./data/4/6/3/4/46343/46343.txt
"Eighty-fourth Regiment, Pennsylvania Volunteers (Infantry.)",['Thomas Edward Merchant'],./data/4/6/3/4/46344/46344.txt
Sir Quixote of the Moors,['John Buchan'],./data/4/6/3/4/46345/46345.txt
The History of Miss Betsy Thoughtless,['Eliza Haywood'],./data/4/6/3/4/46346/46346.txt
Men of Our Times,['Harriet Beecher Stowe'],./data/4/6/3/4/46347/46347.txt
Over There with the Canadians at Vimy Ridge,['George H. Ralphson'],./data/4/6/3/4/46348/46348-0.txt
Over There with the Canadians at Vimy Ridge,['George H. Ralphson'],./data/4/6/3/4/46348/46348.txt
"John Leech's Pictures of Life and Character, Volume 1 (of 3)",['John Leech'],./data/4/6/3/4/46349/46349.txt
The Home Mission,['T.S. Arthur'],./data/4/6/3/4630/4630.txt
The Hand But Not the Heart,['T.S. Arthur'],./data/4/6/3/4631/4631.txt
The Good Time Coming,['T.S. Arthur'],./data/4/6/3/4632/4632.txt
Philip Steele of the Royal Northwest Mounted Police,['James Oliver Curwood'],./data/4/6/3/4633/4633.txt
Uncle William,['Jennette Lee'],./data/4/6/3/4634/4634.txt
Tom Swift and his Great Searchlight,['Victor Appleton'],./data/4/6/3/4635/4635.txt
A Tramp Through the Bret Harte Country,['Thomas Dykes Beasley'],./data/4/6/3/4636/4636.txt
Angel Island,['Inez Haynes Gillmore'],./data/4/6/3/4637/4637.txt
California 1849-1913,['L.H. Woolley'],./data/4/6/3/4638/4638.txt
"California, Romantic and Resourceful",['John F. Davis'],./data/4/6/3/4639/4639.txt
The Walls of Constantinople,['Bernard Granville Baker'],./data/4/6/3/5/46353/46353.txt
The English Village Community,['Frederic Seebohm'],./data/4/6/3/5/46354/46354-0.txt
The Toxicity of Caffein,['William Salant'],./data/4/6/3/5/46356/46356.txt
Max Fargus,['Owen Johnson'],./data/4/6/3/5/46358/46358.txt
Speculum Amantis,['Various'],./data/4/6/3/5/46359/46359.txt
"Punch, or the London Charivari, Volume 107, October 13, 1894",['Various'],./data/4/6/3/6/46360/46360.txt
Springfield in the Spanish American War,['Walter W. Ward'],./data/4/6/3/6/46361/46361.txt
"The Works of Francis Maitland Balfour, Volume IV (of 4)",['Francis Maitland Balfour'],./data/4/6/3/6/46362/46362.txt
Her Dark Inheritance,['Mrs. E. Burke Collins'],./data/4/6/3/6/46363/46363.txt
Our Schools in War Time--and After,['Arthur Davis Dean'],./data/4/6/3/6/46365/46365.txt
Down the Ice,['Harold M. Sherman'],./data/4/6/3/6/46366/46366.txt
Talbot's Angles,['Amy E. Blanchard'],./data/4/6/3/6/46367/46367.txt
Torrey's Narrative,['William Torrey'],./data/4/6/3/6/46369/46369.txt
British Flags,['W.G. Perrin'],./data/4/6/3/7/46370/46370-0.txt
"The Cruise of the ""Lively Bee""",['John De Morgan'],./data/4/6/3/7/46371/46371.txt
Ocean's Story; or Triumphs of Thirty Centuries,['Edward Rowland'],./data/4/6/3/7/46372/46372.txt
"""Mr Punch's"" Book of Arms",['Edward Tennyson Reed'],./data/4/6/3/7/46374/46374.txt
The Phantom Treasure,['Harriet Pyne Grove'],./data/4/6/3/7/46375/46375.txt
Outspinning the Spider,['John Kimberly Mumford'],./data/4/6/3/7/46376/46376.txt
A Practical Handbook on the Distillation of Alcohol from Farm Products,['F.B. Wright'],./data/4/6/3/7/46377/46377.txt
"A plain and faithful narrative of the original design, rise, progress and present state of the Indian charity-school at Lebanon, in Connecticut",['Eleazar Wheelock'],./data/4/6/3/7/46378/46378.txt
Human Origins,['Samuel Laing'],./data/4/6/3/7/46379/46379.txt
Vanishing Landmarks,['Leslie M. Shaw'],./data/4/6/3/8/46380/46380-0.txt
Vanishing Landmarks,['Leslie M. Shaw'],./data/4/6/3/8/46380/46380.txt
The Lead of Honour,['Norval Richardson'],./data/4/6/3/8/46381/46381-0.txt
The Lead of Honour,['Norval Richardson'],./data/4/6/3/8/46381/46381.txt
The Submarine in War and Peace,['Simon Lake'],./data/4/6/3/8/46382/46382.txt
"Appletons' Popular Science Monthly, September 1899",['Various'],./data/4/6/3/8/46383/46383.txt
The Story of Verona,['Alethea Wiel'],./data/4/6/3/8/46384/46384-0.txt
The Ingoldsby Country,['Charles G.  Harper'],./data/4/6/3/8/46385/46385.txt
The Castaways of Pete's Patch,['Carroll Watson Rankin'],./data/4/6/3/8/46386/46386.txt
The Story of the Alphabet,['Edward Clodd'],./data/4/6/3/8/46388/46388-0.txt
The Sayings of Confucius,['Confucius'],./data/4/6/3/8/46389/46389-0.txt
The Sayings of Confucius,['Confucius'],./data/4/6/3/8/46389/46389.txt
There She Blows!,['William Hussey Macy'],./data/4/6/3/9/46390/46390.txt
Memoirs of John R. Young,['John Young'],./data/4/6/3/9/46391/46391.txt
"Illustrations of the Family of Psittacidae, or Parrots",['Edward Lear'],./data/4/6/3/9/46392/46392.txt
Birds of the Plains,['Douglas Dewar'],./data/4/6/3/9/46394/46394-0.txt
"Punch, or the London Charivari Volume 107, August 25, 1894",['Various'],./data/4/6/3/9/46395/46395.txt
"Punch, or the London Charivari Volume 107, September 22nd, 1894",['Various'],./data/4/6/3/9/46396/46396.txt
Legends,['August Strindberg'],./data/4/6/3/9/46397/46397.txt
The Manchester Rebels of the Fatal '45,['William Harrison Ainsworth'],./data/4/6/3/9/46398/46398.txt
The Story of Mankind,['Hendrik Van Loon'],./data/4/6/3/9/46399/46399-0.txt
The Story of Mankind,['Hendrik Van Loon'],./data/4/6/3/9/46399/46399.txt
Revolutionary Reader,['Sophie Lee Foster'],./data/4/6/4/0/46400/46400.txt
"Harry Blount, the Detective",['T.J. Flanagan'],./data/4/6/4/0/46402/46402-0.txt
"Harry Blount, the Detective",['T.J. Flanagan'],./data/4/6/4/0/46402/46402.txt
The Cruise of the Make-Believes,['Tom Gallon'],./data/4/6/4/0/46403/46403.txt
Mimi at Sheridan School,['Anne Pence Davis'],./data/4/6/4/0/46404/46404.txt
Basil Everman,['Elsie Singmaster'],./data/4/6/4/0/46405/46405.txt
Twelve Naval Captains,['Molly Elliot Seawell'],./data/4/6/4/0/46406/46406.txt
Memoirs of the Empress Catherine II.,"['Catherine II', 'Empress of Russia']",./data/4/6/4/0/46407/46407.txt
A Monograph on the Sub-class Cirripedia (Volume 2 of 2),['Charles Darwin'],./data/4/6/4/0/46408/46408-0.txt
A Monograph on the Sub-class Cirripedia (Volume 2 of 2),['Charles Darwin'],./data/4/6/4/0/46408/46408.txt
Heidi,['Johanna Spyri'],./data/4/6/4/0/46409/46409.txt
"A Select Collection of Old English Plays, Volume 10 (of 15)",['Various'],./data/4/6/4/1/46412/46412.txt
Special Days and their Observance,['Anonymous'],./data/4/6/4/1/46413/46413.txt
A History of Bibliographies of Bibliographies,['Archer Taylor'],./data/4/6/4/1/46414/46414.txt
Makers of British Botany; a collection of biographies by living botanists,['Various'],./data/4/6/4/1/46415/46415-0.txt
Makers of British Botany; a collection of biographies by living botanists,['Various'],./data/4/6/4/1/46415/46415.txt
"Birds' Nests, Eggs and Egg-Collecting",['Richard Kearton'],./data/4/6/4/1/46416/46416.txt
Prisoners in Devil's Bog,['Hugh Lloyd'],./data/4/6/4/1/46417/46417.txt
Petals Plucked from Sunny Climes,['Sylvia Sunshine'],./data/4/6/4/1/46418/46418.txt
Shorter Bible Plays,['Rita Benton'],./data/4/6/4/1/46419/46419.txt
Married Life,['John Baldwin Buckstone'],./data/4/6/4/2/46420/46420.txt
Coyotes in Their Economic Relations,['David E. Lantz'],./data/4/6/4/2/46421/46421.txt
The Lenâpé and their Legends,['Daniel G. Brinton'],./data/4/6/4/2/46422/46422-0.txt
A Contribution to The Critique Of The Political Economy,['Karl Marx'],./data/4/6/4/2/46423/46423-0.txt
"Cyclopedia of Commerce, Accountancy, Business Administration, v. 1",['Various'],./data/4/6/4/2/46424/46424-0.txt
"Cyclopedia of Commerce, Accountancy, Business Administration, v. 1",['Various'],./data/4/6/4/2/46424/46424.txt
Glimpses of Indian Birds,['Douglas Dewar'],./data/4/6/4/2/46425/46425-0.txt
Glimpses of Indian Birds,['Douglas Dewar'],./data/4/6/4/2/46425/46425.txt
Ruskin Relics,['W.G. Collingwood'],./data/4/6/4/2/46426/46426-0.txt
Ruskin Relics,['W.G. Collingwood'],./data/4/6/4/2/46426/46426.txt
The Great War in Verse and Prose,['Various'],./data/4/6/4/2/46427/46427.txt
The Natural Philosophy of Love,['Remy de Gourmont'],./data/4/6/4/2/46428/46428-0.txt
The Natural Philosophy of Love,['Remy de Gourmont'],./data/4/6/4/2/46428/46428.txt
Romantic Ireland; volume 1/2,"['M.F', 'B. McM. Mansfield']",./data/4/6/4/2/46429/46429.txt
The Camp-life of the Third Regiment,['Robert T. Kerlin'],./data/4/6/4/3/46430/46430.txt
St. Bernard's,['Æsculapius Scalpel'],./data/4/6/4/3/46431/46431-0.txt
St. Bernard's,['AEsculapius Scalpel'],./data/4/6/4/3/46431/46431.txt
Hanging in Chains,['Albert Hartshorne'],./data/4/6/4/3/46432/46432-0.txt
A Handbook of Pictorial History,['Henry W. Donald'],./data/4/6/4/3/46433/46433-0.txt
A Handbook of Pictorial History,['Henry W. Donald'],./data/4/6/4/3/46433/46433.txt
Our Part in the Great War,['Arthur Gleason'],./data/4/6/4/3/46434/46434.txt
Practical Instruction for Detectives,['Emmerson W. Manning'],./data/4/6/4/3/46435/46435.txt
The Rising of the Tide,['Ida M. Tarbell'],./data/4/6/4/3/46436/46436.txt
The Tragedy of Wild River Valley,['Martha Finley'],./data/4/6/4/3/46437/46437-0.txt
The Tragedy of Wild River Valley,['Martha Finley'],./data/4/6/4/3/46437/46437.txt
Archery Rules,['Charles F.A. Hinrichs'],./data/4/6/4/3/46438/46438.txt
Romantic Ireland; volume 2/2,"['M.F', 'B. McM. Mansfield']",./data/4/6/4/3/46439/46439.txt
A Journal of the First Voyage of Vasco da Gama 1497-1499,['Unknown'],./data/4/6/4/4/46440/46440-0.txt
A Journal of the First Voyage of Vasco da Gama 1497-1499,['Unknown'],./data/4/6/4/4/46440/46440.txt
"Mr. Midshipman Glover, R.N.",['T.T. Jeans'],./data/4/6/4/4/46441/46441-0.txt
"Mr. Midshipman Glover, R.N.",['T.T. Jeans'],./data/4/6/4/4/46441/46441.txt
The Library of Work and Play: Guide and Index,['Cheshire L. Boone'],./data/4/6/4/4/46445/46445.txt
"Shifts and Expedients of Camp Life, Travel & Exploration",['W.B. Lord'],./data/4/6/4/4/46446/46446-0.txt
"Shifts and Expedients of Camp Life, Travel & Exploration",['W.B. Lord'],./data/4/6/4/4/46446/46446.txt
