TITLE,AUTHOR,FILEPATH,GENRE
The Feeling,['Roger Dee'],./data/5/1/5/1/51518/51518.txt,Science Fiction
The Drug,['C.C. MacApp'],./data/5/1/5/1/51519/51519.txt,Science Fiction
The Last Letter,['Fritz Leiber'],./data/5/1/5/3/51530/51530-8.txt,Science Fiction
With These Hands,['C.M. Kornbluth'],./data/5/1/5/3/51531/51531.txt,Science Fiction
The Celestial Hammerlock,['Donald Colvin'],./data/5/1/5/3/51533/51533.txt,Science Fiction
Self Portrait,['Bernard Wolfe'],./data/5/1/5/3/51534/51534.txt,Science Fiction
The Sweeper of Loray,"[""Finn O'Donnevan""]",./data/5/1/5/4/51545/51545.txt,Science Fiction
Handyman,['Frank Banta'],./data/5/1/5/4/51546/51546.txt,Science Fiction
The Big Engine,['Fritz Leiber'],./data/5/1/5/4/51549/51549.txt,Science Fiction
"The Long, Silvery Day",['Magnus Ludens'],./data/5/1/5/5/51550/51550.txt,Science Fiction
Rung Ho!,['Talbot Mundy'],./data/5/1/5/5153/5153.txt,Adventure
Cry Snooker,['Andrew Fetler'],./data/5/1/5/7/51570/51570.txt,Science Fiction
Subject to Change,['Ron Goulart'],./data/5/1/5/7/51571/51571.txt,Science Fiction
The Stuff,['Henry Slesar'],./data/5/1/5/7/51574/51574.txt,Science Fiction
Shatter the Wall,['Sydney Van Scyoc'],./data/5/1/5/7/51576/51576.txt,Science Fiction
Security Plan,['Joseph Farrell'],./data/5/1/5/8/51588/51588.txt,Science Fiction
The Rag and Bone Men,['Algis Budrys'],./data/5/1/5/8/51589/51589.txt,Science Fiction
Aloys,['R.A. Lafferty'],./data/5/1/5/9/51596/51596.txt,Science Fiction
Gourmet,['Allen Kim Lang'],./data/5/1/5/9/51597/51597-8.txt,Science Fiction
The Emerald City of Oz,['L. Frank Baum'],./data/5/1/517/517.txt,Fantasy
The Enchanted Island of Yew,['L. Frank Baum'],./data/5/1/518/518.txt,Fantasy
All The People,['R.A. Lafferty'],./data/5/1/6/0/51603/51603.txt,Science Fiction
Jamieson,['William R. Doede'],./data/5/1/6/0/51605/51605.txt,Science Fiction
A Fall of Glass,['Stanley R. Lee'],./data/5/1/6/0/51609/51609.txt,Science Fiction
Solid Solution,['James Stamers'],./data/5/1/6/1/51610/51610.txt,Science Fiction
A Matter of Protocol,['Jack Sharkey'],./data/5/1/6/1/51615/51615.txt,Science Fiction
Sales Talk,['Con Blomberg'],./data/5/1/6/1/51616/51616.txt,Science Fiction
Extracts from the Galactick Almanack,['Larry M. Harris'],./data/5/1/6/2/51622/51622.txt,Science Fiction
Always a Qurono,['Jim Harmon'],./data/5/1/6/2/51623/51623.txt,Science Fiction
Innocent At Large,['Poul Anderson'],./data/5/1/6/5/51650/51650.txt,Science Fiction
Conditionally Human,['Walter M. Miller'],./data/5/1/6/5/51651/51651-8.txt,Science Fiction
Pick a Crime,['Richard R. Smith'],./data/5/1/6/5/51656/51656.txt,Science Fiction
Charity Case,['Jim Harmon'],./data/5/1/6/5/51657/51657.txt,Science Fiction
The Mabinogion,['Lady Charlotte Guest'],./data/5/1/6/5160/5160-0.txt,Fantasy
The Beetle,['Richard Marsh'],./data/5/1/6/5164/5164.txt,Mystery Fiction
Breakdown,['Herbert D. Kastle'],./data/5/1/6/6/51662/51662.txt,Science Fiction
Dawningsburgh,['Wallace West'],./data/5/1/6/6/51663/51663-8.txt,Science Fiction
Dreamworld,['R.A. Lafferty'],./data/5/1/6/6/51668/51668.txt,Science Fiction
The Lamps of the Angels,['Richard Sabia'],./data/5/1/6/6/51669/51669-8.txt,Science Fiction
Amateur in Chancery,['George O. Smith'],./data/5/1/6/8/51681/51681.txt,Science Fiction
The Imitation of Earth,['James Stamers'],./data/5/1/6/8/51682/51682.txt,Science Fiction
The Spy in the Elevator,['Donald E. Westlake'],./data/5/1/6/8/51687/51687.txt,Science Fiction
The Air of Castor Oil,['Jim Harmon'],./data/5/1/6/8/51688/51688-8.txt,Science Fiction
The God Next Door,['Bill Doede'],./data/5/1/6/9/51699/51699.txt,Science Fiction
A Trace of Memory,['Keith Laumer'],./data/5/1/7/1/51712/51712-8.txt,Science Fiction
Metamorphosis,['Charles V. de Vet'],./data/5/1/7/1/51713/51713.txt,Science Fiction
"Wall of Crystal, Eye of Night",['Algis Budrys'],./data/5/1/7/2/51726/51726.txt,Science Fiction
Satisfaction Guaranteed,['Joy Leache'],./data/5/1/7/2/51727/51727.txt,Science Fiction
Big Baby,['Jack Sharkey'],./data/5/1/7/3/51735/51735-8.txt,Science Fiction
Star-Crossed Lover,['William W. Stuart'],./data/5/1/7/3/51736/51736.txt,Science Fiction
Don't Look Now,['Leonard Rubin'],./data/5/1/7/4/51740/51740.txt,Science Fiction
Round-and-Round Trip,['H.B. Fyfe'],./data/5/1/7/4/51741/51741.txt,Science Fiction
"Oh, Rats!",['Miriam Allen deFord'],./data/5/1/7/5/51751/51751.txt,Science Fiction
If You Was A Moklin,['Murray Leinster'],./data/5/1/7/5/51752/51752.txt,Science Fiction
From An Unseen Censor,['Rosel George Brown'],./data/5/1/7/5/51758/51758.txt,Science Fiction
Traveling Companion Wanted,['Richard Wilson'],./data/5/1/7/5/51759/51759.txt,Science Fiction
Allan and the Holy Flower,['H. Rider Haggard'],./data/5/1/7/5174/5174.txt,Adventure
Death's Wisher,['Jim Wannamaker'],./data/5/1/7/6/51767/51767.txt,Science Fiction
Prospector's Special,['Robert Sheckley'],./data/5/1/7/6/51768/51768.txt,Science Fiction
Scent Makes a Difference,['James Stamers'],./data/5/1/7/7/51773/51773.txt,Science Fiction
The Weirdest World,['R.A. Lafferty'],./data/5/1/7/7/51774/51774.txt,Science Fiction
The King of the City,['Keith Laumer'],./data/5/1/7/8/51781/51781.txt,Science Fiction
Doctor,['Murray Leinster'],./data/5/1/7/8/51782/51782-8.txt,Science Fiction
Farmer,['Mack Reynolds'],./data/5/1/7/9/51799/51799-8.txt,Science Fiction
The Immortals,['David Duncan'],./data/5/1/8/0/51801/51801.txt,Science Fiction
Plague of Pythons,['Frederik Pohl'],./data/5/1/8/0/51804/51804.txt,Science Fiction
Success Story,['Earl Goodale'],./data/5/1/8/0/51805/51805.txt,Science Fiction
Survival Kit,['Frederik Pohl'],./data/5/1/8/0/51809/51809.txt,Science Fiction
The Undetected,['George O. Smith'],./data/5/1/8/1/51810/51810.txt,Science Fiction
Preferred Risk,['Edson McCann'],./data/5/1/8/1/51814/51814-8.txt,Science Fiction
Arcturus Times Three,['Jack Sharkey'],./data/5/1/8/2/51822/51822-8.txt,Science Fiction
The Back of Our Heads,['Stephen Barr'],./data/5/1/8/2/51823/51823-8.txt,Science Fiction
World in a Bottle,['Allen Kim Lang'],./data/5/1/8/2/51824/51824-8.txt,Science Fiction
The Place Where Chicago Was,['Jim Harmon'],./data/5/1/8/3/51832/51832.txt,Science Fiction
Meeting of the Minds,['Robert Sheckley'],./data/5/1/8/3/51833/51833.txt,Science Fiction
Never Come Midnight,['Christopher Grimm'],./data/5/1/8/3/51834/51834-8.txt,Science Fiction
Beyond Bedlam,['Wyman Guin'],./data/5/1/8/4/51842/51842.txt,Science Fiction
Someone to Watch Over Me,['Christopher Grimm'],./data/5/1/8/4/51844/51844.txt,Science Fiction
Wolfbane,['Frederik Pohl'],./data/5/1/8/4/51845/51845-8.txt,Science Fiction
Founding Father,['J.F. Bone'],./data/5/1/8/5/51852/51852.txt,Science Fiction
The Rat Race,['Jay Franklin'],./data/5/1/8/5/51854/51854-8.txt,Science Fiction
Slave Planet,['Laurence Janifer'],./data/5/1/8/5/51855/51855-8.txt,Science Fiction
D-99,['H.B. Fyfe'],./data/5/1/8/6/51866/51866.txt,Science Fiction
Sentry Of The Sky,['Evelyn E. Smith'],./data/5/1/8/6/51867/51867-8.txt,Science Fiction
The Troublemakers,['George O. Smith'],./data/5/1/8/6/51868/51868.txt,Science Fiction
The Ivory Trail,['Talbot Mundy'],./data/5/1/9/5194/5194.txt,Adventure
New Lamps,['Robert Moore Williams'],./data/5/2/0/0/52009/52009.txt,Science Fiction
Metamorphosis,['Franz Kafka'],./data/5/2/0/5200/5200.txt,Horror
The Radio Man,['Ralph Milne Farley'],./data/5/2/1/6/52167/52167.txt,Science Fiction
Search the Sky,['Frederik Pohl'],./data/5/2/2/2/52228/52228-0.txt,Science Fiction
Ayesha,['H. Rider Haggard'],./data/5/2/2/5228/5228.txt,Adventure
The Radio Planet,['Ralph Milne Farley'],./data/5/2/3/2/52326/52326.txt,Science Fiction
The Eye of Zeitoon,['Talbot Mundy'],./data/5/2/4/5241/5241.txt,Adventure
Told in the East,['Talbot Mundy'],./data/5/3/1/5315/5315.txt,Adventure
Jean of the Lazy A,['B.M. Bower'],./data/5/3/538/538.txt,Western
At the Earth's Core,['Edgar Rice Burroughs'],./data/5/4/545/545.txt,Science Fiction
The Land That Time Forgot,['Edgar Rice Burroughs'],./data/5/5/551/551.txt,Science Fiction
The People that Time Forgot,['Edgar Rice Burroughs'],./data/5/5/552/552.txt,Science Fiction
Out of Time's Abyss,['Edgar Rice Burroughs'],./data/5/5/553/553.txt,Science Fiction
The Thirty-nine Steps,['John Buchan'],./data/5/5/558/558.txt,Adventure
The Thirty-nine Steps,['John Buchan'],./data/5/5/558/558.txt,Mystery Fiction
Greenmantle,['John Buchan'],./data/5/5/559/559.txt,Adventure
Greenmantle,['John Buchan'],./data/5/5/559/559.txt,Mystery Fiction
The Marvellous Land of Oz,['L. Frank Baum'],./data/5/54/54.txt,Fantasy
The Wonderful Wizard of Oz,['L. Frank Baum'],./data/5/55/55.txt,Fantasy
Guns of the Gods,['Talbot Mundy'],./data/5/6/0/5606/5606.txt,Adventure
Mr. Standfast,['John Buchan'],./data/5/6/560/560.txt,Adventure
The Mystery of Edwin Drood,['Charles Dickens'],./data/5/6/564/564.txt,Mystery Fiction
Mary Louise,['Edith van Dyne'],./data/5/6/6/5660/5660.txt,Fantasy
Tales of Chinatown,['Sax Rohmer'],./data/5/6/9/5697/5697.txt,Crime Fiction
The Emancipatrix,['Homer Eon Flint'],./data/5/6/9/5699/5699.txt,Science Fiction
The Lord of Death and the Queen of Life,['Homer Eon Flint'],./data/5/7/0/5703/5703.txt,Science Fiction
Tales of War,['Lord Dunsany'],./data/5/7/1/5713/5713.txt,Fantasy
She and Allan,['H. Rider Haggard'],./data/5/7/4/5745/5745.txt,Adventure
The Ancient Allan,['H. Rider Haggard'],./data/5/7/4/5746/5746.txt,Adventure
The League of the Scarlet Pimpernel,['Baroness Orczy'],./data/5/8/0/5805/5805.txt,Adventure
The Woman in White,['Wilkie Collins'],./data/5/8/583/583.txt,Mystery Fiction
Catriona,['Robert Louis Stevenson'],./data/5/8/589/589-0.txt,Adventure
The Devolutionist and The Emancipatrix,['Homer Eon Flint'],./data/5/9/6/5965/5965.txt,Science Fiction
The Roots of the Mountains,['William Morris'],./data/6/0/5/6050/6050-0.txt,Fantasy
King--of the Khyber Rifles,['Talbot Mundy'],./data/6/0/6/6066/6066.txt,Adventure
Gulliver of Mars,['Edwin L. Arnold'],./data/6/0/604/604.txt,Fantasy
Gulliver of Mars,['Edwin L. Arnold'],./data/6/0/604/604.txt,Science Fiction
Pellucidar,['Edgar Rice Burroughs'],./data/6/0/605/605.txt,Science Fiction
The Vampyre; A Tale,['John William Polidori'],./data/6/0/8/6087/6087.txt,Horror
"The Extraordinary Adventures of Arsene Lupin, Gentleman-Burglar",['Maurice Leblanc'],./data/6/1/3/6133/6133.txt,Crime Fiction
Prester John,['John Buchan'],./data/6/1/611/611.txt,Adventure
Looking Backwards from 2000 to 1887,['Edward Bellamy'],./data/6/2/624/624.txt,Science Fiction
Bat Wing,['Sax Rohmer'],./data/6/3/8/6382/6382.txt,Crime Fiction
On a Torn-Away World,['Roy Rockwood'],./data/6/4/6/6468/6468.txt,Science Fiction
Going Some,['Ellingwood Beach'],./data/6/4/8/6488/6488.txt,Western
In the Court of King Arthur,['Samuel Lowe'],./data/6/5/8/6582/6582.txt,Fantasy
Legends That Every Child Should Know,['Hamilton Wright Mabie'],./data/6/6/2/6622/6622.txt,"Children's Myths, Fairy Tales, etc."
Curiosities of the Sky,['Garrett Serviss'],./data/6/6/3/6630/6630.txt,Science Fiction
The Scarlet Pimpernel,['Baroness Orczy'],./data/6/60/60.txt,Adventure
A Princess of Mars,['Edgar Rice Burroughs'],./data/6/62/62.txt,Science Fiction
The Gods of Mars,['Edgar Rice Burroughs'],./data/6/64/64.txt,Science Fiction
Warlord of Mars,['Edgar Rice Burroughs'],./data/6/68/68.txt,Science Fiction
Dave Dashaway and his Hydroplane,['Roy Rockwood'],./data/6/7/1/6714/6714.txt,Science Fiction
Through Space to Mars,['Roy Rockwood'],./data/6/7/1/6717/6717.txt,Science Fiction
Winds of the World,['Talbot Mundy'],./data/6/7/5/6751/6751.txt,Adventure
The People Of The Mist,['H. Rider Haggard'],./data/6/7/6/6769/6769.txt,Adventure
The Heroes,['Charles Kingsley'],./data/6/7/677/677.txt,"Children's Myths, Fairy Tales, etc."
Miss Ludington's Sister,['Edward Bellamy'],./data/6/9/0/6903/6903.txt,Science Fiction
Dr. Heidenhoff's Process,['Edward Bellamy'],./data/7/0/5/7052/7052.txt,Science Fiction
The Amateur Cracksman,['E.W. Hornung'],./data/7/0/706/706.txt,Crime Fiction
Raffles,['E.W. Hornung'],./data/7/0/707/707.txt,Crime Fiction
Allan Quatermain,['H. Rider Haggard'],./data/7/1/711/711.txt,Adventure
Equality,['Edward Bellamy'],./data/7/3/0/7303/7303.txt,Science Fiction
English Fairy Tales,['Anonymous'],./data/7/4/3/7439/7439.txt,"Children's Myths, Fairy Tales, etc."
Lost on the Moon,['Roy Rockwood'],./data/7/4/7/7473/7473.txt,Science Fiction
The Book of Wonder,"['Edward J.M.D. Plunkett', 'Lord Dunsany']",./data/7/4/7/7477/7477.txt,Fantasy
Celtic Tales,['Louey Chisholm'],./data/7/4/8/7488/7488.txt,"Children's Myths, Fairy Tales, etc."
The Moon Pool,['A. Merritt'],./data/7/6/765/765.txt,Science Fiction
When the Sleeper Wakes,['Herbert George Wells'],./data/7/7/775/775.txt,Science Fiction
"Thuvia, Maid of Mars",['Edgar Rice Burroughs'],./data/7/72/72.txt,Science Fiction
Tarzan of the Apes,['Edgar Rice Burroughs'],./data/7/78/78.txt,Adventure
Fifty-one Tales,['Lord Dunsany Edward J.M.D. Plunkett'],./data/7/8/3/7838/7838.txt,Fantasy
A Primary Reader,['E. Louise Smythe'],./data/7/8/4/7841/7841.txt,"Children's Myths, Fairy Tales, etc."
The Trial,['Franz Kafka'],./data/7/8/4/7849/7849.txt,Horror
Dutch Fairy Tales for Young Folks,['William Elliot Griffis'],./data/7/8/7/7871/7871-8.txt,"Children's Myths, Fairy Tales, etc."
Celtic Fairy Tales,['Joseph Jacobs'],./data/7/8/8/7885/7885.txt,"Children's Myths, Fairy Tales, etc."
The Eight Strokes of the Clock,['Maurice Le Blanc'],./data/7/8/9/7896/7896.txt,Crime Fiction
Down and Out in the Magic Kingdom,['Cory Doctorow'],./data/8/0/8/8086/8086.txt,Science Fiction
A Dreamer's Palace,['Lord Dunsany Edward J.M.D. Plunkett'],./data/8/1/2/8129/8129.txt,Fantasy
Time and the Gods,['Lord Dunsany Edward J.M.D. Plunkett'],./data/8/1/8/8183/8183.txt,Fantasy
The Moon Metal,['Garrett P. Serviss'],./data/8/1/9/8199/8199.txt,Science Fiction
Four Arthurian Romances,['Chretien DeTroyes'],./data/8/3/831/831.txt,Fantasy
Robin Hood,['J. Walker McSpadden'],./data/8/3/832/832.txt,Fantasy
The Gods of Pegana,['Lord Dunsany Edward J.M.D. Plunkett'],./data/8/3/9/8395/8395.txt,Fantasy
Ghost Stories of an Antiquary,['M.R. James'],./data/8/4/8/8486/8486.txt,Horror
The Black Arrow,['Robert Louis Stevenson'],./data/8/4/848/848.txt,Adventure
The King in Yellow,['Robert W. Chambers'],./data/8/4/9/8492/8492.txt,Horror
Lonesome Land,['B.M. Bower'],./data/8/5/3/8537/8537.txt,Western
Fairy Tales From The Arabian Nights,['E. Dixon'],./data/8/5/9/8599/8599.txt,"Children's Myths, Fairy Tales, etc."
A Columbus of Space,['Garrett P. Serviss'],./data/8/6/7/8673/8673.txt,Science Fiction
Welsh Fairy-Tales And Other Stories,['Anonymous'],./data/8/6/7/8675/8675.txt,"Children's Myths, Fairy Tales, etc."
The Face And The Mask,['Robert Barr'],./data/8/6/8/8681/8681.txt,Science Fiction
Gallantry,['James Branch Cabell'],./data/8/7/1/8715/8715.txt,Fantasy
The Revolutions of Time,['Jonathan Dunn'],./data/8/7/3/8735/8735.txt,Science Fiction
Jurgen,['James Branch Cabell'],./data/8/7/7/8771/8771.txt,Fantasy
The Water of the Wondrous Isles,['William Morris'],./data/8/7/7/8778/8778-0.txt,Fantasy
From the Earth to the Moon,['Jules Verne'],./data/8/83/83.txt,Science Fiction
The Beasts of Tarzan,['Edgar Rice Burroughs'],./data/8/85/85.txt,Adventure
Bad Medicine,['Robert Sheckley'],./data/9/0/5/9055/9055.txt,Science Fiction
Bad Medicine,['Robert Sheckley'],./data/9/0/5/9056/9056.txt,Science Fiction
The Second Deluge,['Garrett P. Serviss'],./data/9/1/9/9194/9194.txt,Science Fiction
White Fang,['Jack London'],./data/9/1/910/910.txt,Adventure
"Chip, of the Flying U",['B.M. Bower'],./data/9/2/6/9267/9267.txt,Western
Welsh Fairy Tales,['William Elliott Griffis'],./data/9/3/6/9368/9368.txt,"Children's Myths, Fairy Tales, etc."
Good Indian,['B.M. Bower'],./data/9/3/938/938.txt,Western
The Line of Love,['James Branch Cabell'],./data/9/4/8/9488/9488.txt,Fantasy
The Patchwork Girl of Oz,['L. Frank Baum'],./data/9/5/955/955.txt,Fantasy
Tik-Tok of Oz,['L. Frank Baum'],./data/9/5/956/956.txt,Fantasy
The Scarecrow of Oz,['L. Frank Baum'],./data/9/5/957/957.txt,Fantasy
Rinkitink in Oz,['L. Frank Baum'],./data/9/5/958/958.txt,Fantasy
The Lost Princess of Oz,['L. Frank Baum'],./data/9/5/959/959.txt,Fantasy
The Cords of Vanity,['James Branch Cabell'],./data/9/6/0/9608/9608.txt,Fantasy
Ghost Stories of an Antiquary,['Montague Rhodes James'],./data/9/6/2/9629/9629.txt,Horror
Domnei,['James Branch Cabell'],./data/9/6/6/9663/9663.txt,Fantasy
The Tin Woodman of Oz,['L. Frank Baum'],./data/9/6/960/960.txt,Fantasy
Glinda of Oz,['L. Frank Baum'],./data/9/6/961/961.txt,Fantasy
The Merry Adventures of Robin Hood,['Howard Pyle'],./data/9/6/964/964.txt,Fantasy
Harrigan,['Max Brand'],./data/9/7/9/9791/9791.txt,Western
The Secret Agent,['Joseph Conrad'],./data/9/7/974/974.txt,Mystery Fiction
Mr. Justice Raffles,['E.W. Hornung'],./data/9/8/0/9806/9806.txt,Crime Fiction
The Jewel Merchants,['James Branch Cabell'],./data/9/8/2/9829/9829.txt,Fantasy
City of Endless Night,['Milo Hastings'],./data/9/8/6/9862/9862.txt,Science Fiction
Riders of the Silences,['Max Brand'],./data/9/8/6/9867/9867.txt,Western
Way of the Lawless,['Max Brand'],./data/9/9/0/9903/9903.txt,Western
A Deal in Wheat,['Frank Norris'],./data/9/9/0/9905/9905.txt,Western
Black Jack,['Max Brand'],./data/9/9/2/9925/9925.txt,Western
The Last Trail,['Zane Grey'],./data/9/9/3/9932/9932.txt,Western
The Son of Tarzan,['Edgar Rice Burroughs'],./data/9/90/90.txt,Adventure
Tarzan and the Jewels of Opar,['Edgar Rice Burroughs'],./data/9/92/92.txt,Adventure
The Prisoner of Zenda,['Anthony Hope'],./data/9/95/95.txt,Adventure
The Monster Men,['Edgar Rice Burroughs'],./data/9/96/96.txt,Science Fiction
Flatland,['Edwin A. Abbott'],./data/9/97/97.txt,Science Fiction
